publisher,product_url,Title,id_animeclick,N_volume,product_id,n_reprint,price_full,price_actual,release_date,release_date_giorno,release_date_mese,release_date_anno,author,Disegnatore,pages,size,contents,binding,colors,isbn,genere,description,img_file,details_volume
Panini Comics,https://comics.panini.it/store/pub_ita_it/momen002isbns-it-nomen-omen-nomen-omen-vol-2-wicked-game-copie-firmate.html,Nomen Omen,nomenomen,2,momen002isbns,,15.0,14.25,23/11/2018,23,11,2018,"Jacopo Camagni, Marco B. Bucci",,112,17x26,Nomen Omen: Wicked Game,Cartonato,Colori,9788891242822.0,supernatural,"Becky è una giovane e talentuosa ragazza di New York City, con una coppia di madri amorevoli, alcuni amici fidati e un fardello di dolore e sensi di colpa che si porta appresso. Becky, però, è anche una strega senza più un cuore che ha intrapreso un nuovo viaggio, in un nuovo mondo, tra creature ambigue e dominatori potenti. Quale sarà il suo ruolo in tutto questo, sta appena cominciando a scoprirlo… Il volume sarà disponibile anche con una speciale variant FX!",img_momen002isbns,Copia firmata
Panini Comics,https://comics.panini.it/store/pub_ita_it/momen001isbns-it-nomen-omen-nomen-omen-volume-1-copia-autografata.html,Nomen Omen,nomenomen,1,momen001isbns,,14.0,13.3,23/11/2018,23,11,2018,"Jacopo Camagni, Marco B. Bucci",,96,17x26,Nomen Omen 1,Cartonato,Colori,9788891230225.0,supernatural,"ESCLUSIVA SHOP ONLINE DISPONIBILE IN QUANTITÀ LIMITATA FINO A ESAURIMENTO SCORTE
L’INIZIO DELLA SAGA CHE SCONVOLGERÀ LE REGOLE DEL FANTASY! Nascosto tra gli angoli bui, tra le pieghe di un sipario non ancora levato, c’è un mondo di creature antiche e potenti. Un mondo vicino al nostro e in perfetto equilibrio con esso. Cosa accadrebbe se questo equilibrio venisse improvvisamente turbato? In una New York imbiancata dalla neve, comincia la straordinaria avventura di Becky. Il volume sarà disponibile anche in versione variant FX, impreziosita da un artwork originale creato dalla talentuosa Becky Cloonan (Gotham Academy, Punisher).",img_momen001isbns,Copia firmata
Panini Comics,https://comics.panini.it/store/pub_ita_it/mnoom002isbns-it-nomen-omen-nomen-omen-the-fall-copie-firmate-libro-isbn.html,"Nomen Omen: The Fall
Copia firmata",nomenomenthefallcopiafirmata,,mnoom002isbns,,19.0,18.05,23/11/2018,23,11,2018,"Jacopo Camagni, Marco B. Bucci",,272,13.5x21,Nomen Omen: The Fall,Cartonato,Bianco e Nero,9788891241498.0,supernatural,"Un nuovo immancabile tassello della saga cross-mediale che sta rivoluzionando il genere fantasy in Italia! Cosa è accaduto tra la l’ultima pagina del primo volume di Nomen Omen e la prima del secondo? Dodici capitoli, dodici storie che rivelano il destino dei personaggi dell’epopea magica che è già un fenomeno. Un romanzo corale scritto da Marco B. Bucci con le illustrazioni di Jacopo Camagni, creatori della serie.",img_mnoom002isbns,
Panini Comics,https://comics.panini.it/store/pub_ita_it/momen002isbnv-it-nomen-omen-nomen-omen-n-2-variant.html,Nomen Omen,nomenomen,2,momen002isbnv,,17.0,16.15,08/11/2018,8,11,2018,"Jacopo Camagni, Marco B. Bucci",,112,17x26,Nomen Omen: Wicked Game,Cartonato,Bianco e Nero,9788891242839.0,supernatural,"Becky è una giovane e talentuosa ragazza di New York City, con una coppia di madri amorevoli, alcuni amici fidati e un fardello di dolore e sensi di colpa che si porta appresso. Becky, però, è anche una strega senza più un cuore che ha intrapreso un nuovo viaggio, in un nuovo mondo, tra creature ambigue e dominatori potenti. Quale sarà il suo ruolo in tutto questo, sta appena cominciando a scoprirlo… Il volume sarà disponibile anche con una speciale variant FX!",img_momen002isbnv,Viariant di Mirka Andolfo
Panini Comics,https://comics.panini.it/store/pub_ita_it/momen002isbn-it-nomen-omen-nomen-omen-n-2.html,Nomen Omen,nomenomen,2,momen002isbn,,15.0,14.25,08/11/2018,8,11,2018,"Jacopo Camagni, Marco B. Bucci",,112,17x26,Nomen Omen: Wicked Game,Cartonato,Colori,9788891242822.0,supernatural,"Becky è una giovane e talentuosa ragazza di New York City, con una coppia di madri amorevoli, alcuni amici fidati e un fardello di dolore e sensi di colpa che si porta appresso. Becky, però, è anche una strega senza più un cuore che ha intrapreso un nuovo viaggio, in un nuovo mondo, tra creature ambigue e dominatori potenti. Quale sarà il suo ruolo in tutto questo, sta appena cominciando a scoprirlo… Il volume sarà disponibile anche con una speciale variant FX!",img_momen002isbn,Wicked Game
Panini Comics,https://comics.panini.it/store/pub_ita_it/mcrms002isbn-it-crimson-omnibus-crimson-omnibus-n-2.html,Crimson Omnibus,crimsonomnibus,2,mcrms002isbn,,29.0,27.55,15/03/2018,15,3,2018,"Humberto Ramos, Brian Augustyn",,304,17x26,Crimson #13/24,Cartonato,Colori,9788891237156.0,supernatural,"Vampiri, licantropi, draghi, angeli e demoni, antichi ordini religiosi e tanto altro ancora, tra cui la fine del mondo. Questo è quanto aspetta Alex Elder nel secondo e conclusivo maxi-volume (304 pagine!) dedicato alla saga culto di Humberto Ramos (Amazing Spider-Man) e Brian Augustyn (Batman: Gotham By Gaslight)!Vampiri, licantropi, draghi, angeli e demoni, antichi ordini religiosi e tanto altro ancora, tra cui la fine del mondo. Questo è quanto aspetta Alex Elder nel secondo e conclusivo maxi-volume (304 pagine!) dedicato alla saga culto di Humberto Ramos (Amazing Spider-Man) e Brian Augustyn (Batman: Gotham By Gaslight)!",img_mcrms002isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mprov003isbnr-it-providence-providence-volume-3-prima-ristampa-libro-isbn.html,Providence,providence,3,mprov003isbnr,1.0,19.0,18.05,08/03/2018,8,3,2018,"Alan Moore, Jacen Burrows",,168,17x26,Providence #9/12,Cartonato,Colori,9788891237057.0,supernatural,"Il giornalista Robert Black si era imbarcato in un’avventura alla ricerca dell’America “sotterranea” senza sapere che, infine, avrebbe dato corpo a orrori troppo reali che minacciano la nostra esistenza. Alan Moore rivisita l’universo del grande H.P. Lovecraft in quello che è stato definito “il Watchmen dell’horror”.",img_mprov003isbnr,
Panini Comics,https://comics.panini.it/store/pub_ita_it/momen001isbn-it-nomen-omen-nomen-omen-n-1.html,Nomen Omen,nomenomen,1,momen001isbn,,14.0,13.3,09/11/2017,9,11,2017,"Jacopo Camagni, Marco B. Bucci",,96,17x26,Nomen Omen 1,Cartonato,Colori,9788891230225.0,supernatural,"L’INIZIO DELLA SAGA CHE SCONVOLGERÀ LE REGOLE DEL FANTASY! Nascosto tra gli angoli bui, tra le pieghe di un sipario non ancora levato, c’è un mondo di creature antiche e potenti. Un mondo vicino al nostro e in perfetto equilibrio con esso. Cosa accadrebbe se questo equilibrio venisse improvvisamente turbato? In una New York imbiancata dalla neve, comincia la straordinaria avventura di Becky. Il volume sarà disponibile anche in versione variant FX, impreziosita da un artwork originale creato dalla talentuosa Becky Cloonan (Gotham Academy, Punisher).",img_momen001isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/momen001isbnv-it-nomen-omen-nomen-omen-volume-1-variant-libro-isbn.html,Nomen Omen,nomenomen,1,momen001isbnv,,16.0,15.2,09/11/2017,9,11,2017,"Jacopo Camagni, Marco B. Bucci",,96,17x26,Nomen Omen 1,Cartonato,Colori,9788891233417.0,supernatural,"L’INIZIO DELLA SAGA CHE SCONVOLGERÀ LE REGOLE DEL FANTASY! Nascosto tra gli angoli bui, tra le pieghe di un sipario non ancora levato, c’è un mondo di creature antiche e potenti. Un mondo vicino al nostro e in perfetto equilibrio con esso. Cosa accadrebbe se questo equilibrio venisse improvvisamente turbato? In una New York imbiancata dalla neve, comincia la straordinaria avventura di Becky. Il volume sarà disponibile anche in versione variant FX, impreziosita da un artwork originale creato dalla talentuosa Becky Cloonan (Gotham Academy, Punisher).",img_momen001isbnv,Variant by Becky Cloonan
Panini Comics,https://comics.panini.it/store/pub_ita_it/mcrms001isbn-it-crimson-omnibus-crimson-omnibus-vol-1-libro-isbn.html,Crimson Omnibus,crimsonomnibus,1,mcrms001isbn,,29.0,27.55,12/10/2017,12,10,2017,"Humberto Ramos, Brian Augustyn",,312,17x26,Crimson #1/12,Cartonato,Colori,9788891230270.0,supernatural,"Torna Crimson, la serie culto ideata, scritta e disegnata da Humberto Ramos tra il 1998 e il 2001. 24 entusiasmanti numeri raccolti in due eleganti volumi cartonati da oltre 300 pagine l’uno, per scoprire (o riscoprire) la storia di Alex Elder che da semplice ragazzino si ritrova catapultato in un mondo di vampiri e altre creature soprannaturali!",img_mcrms001isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/m5arm004isbn-it-cinque-allegri-ragazzi-morti-carm-collection-n-3.html,Cinque Allegri Ragazzi Morti Collection,cinqueallegriragazzimorticollection,3,m5arm004isbn,,16.0,15.2,21/09/2017,21,9,2017,Davide Toffolo,,144,17x26,"Guerre private, Il dono, Alla fine",Cartonato,Colori,9788891232724.0,supernatural,"I Cinque allegri ragazzi morti raggiungono la costa tra guerre private, cetacei, mostri umani e umani peggiori dei mostri stessi, finché la cenere non ritorna alla cenere e si fonde con la bruma del mare, in un inaspettato dono. Ma per tutto, si sa, c’è un prezzo da pagare, e i Nostri non ne saranno esenti…",img_m5arm004isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mneon001isbnr2-it-neonimicon-panini-comics-100-hd-neonomicon-libro-isbn.html,Neonomicon,neonomicon,,mneon001isbnr2,2.0,18.0,17.1,13/07/2017,13,7,2017,"Alan Moore, Jacen Burrows",,176,17x26,"Neonomicon, The Courtyard",Cartonato,Colori,9788891229984.0,supernatural,"La nuova edizione, illustrata da Jacen Burrows, di un magistrale omaggio al genio di H.P. Lovecraft. Quindici delitti con modus operandi identici per un’indagine in bilico su un abisso di raccapricciante follia. Da Alan Moore, autore di Watchmen, V for Vendetta e From Hell, e Jacen Burrows, un’altra intensa e disturbante opera!",img_mneon001isbnr2,
Panini Comics,https://comics.panini.it/store/pub_ita_it/malam003isbn-it-alan-moore-s-100-hd-i-funghi-di-yuggoth-e-altre-colture.html,I Funghi di Yuggoth e altre Colture,ifunghidiyuggothealtrecolture,,malam003isbn,,24.0,22.8,25/05/2017,25,5,2017,"Alan Moore, Mike Wolfer, Juan José Ryp, AA.VV.",,344,17x26,"Alan Moore’s Yuggoth Cultures and Other Growths #1-3, Food for Thought (1985) #1, Nightmare Theater (1997) #4, Outrageous Tales From The Old Testament (1987) #1, Yuggoth Creatures (2004) #1",Cartonato,Bianco e Nero,9788891228314.0,supernatural,"Dopo l’enorme successo dell’esauritissima edizione brossurata, la raccolta di scritti e fumetti a tema horror/ esoterico di Alan Moore torna in edizione 100% HD, in un elegante cartonato che, dopo Providence e Neonomicon, arricchisce il catalogo del Bardo di Northampton con una gemma imperdibile.",img_malam003isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mprov002isbnr-it-providence-100-hd-providence-2-prima-ristampa-libro-isb.html,Providence,providence,2,mprov002isbnr,1.0,20.0,19.0,18/05/2017,18,5,2017,"Alan Moore, Jacen Burrows",,184,17x26,Providence # 5-8,Cartonato,Colori,9788891228307.0,supernatural,"Continua il viaggio nell’orrore cosmico delle opere di H.P. Lovecraft! Il giornalista Robert Black, in un’indagine sul mondo dell’occulto, si avvicina sempre di più allo spaventoso mondo segreto che vuole scoprire... e che, a sua volta, cerca il giovane! Un’altra prova d’autore da parte di Alan Moore e di Jacen Burrows!",img_mprov002isbnr,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mcrwo001isbn-it-cronache-di-wormwood-cronache-di-wormwood-omnibus.html,Le Cronache di Wormwood – Omnibus,lecronachediwormwoodomnibus,,mcrwo001isbn,,24.0,22.8,16/03/2017,16,3,2017,"Garth Ennis, Jacen Burrows, Oscar Jimenez, Rob Steen",,368,17x26,"Chronicles of Wormwood #1/6, Chronicles of Wormwood: The Last Enemy GN, Chronicles of Wormwood: The Last Battle #1/6",Cartonato,Colori,9788891226105.0,supernatural,"GARTH ENNIS, L’IRRIVERENTE SCENEGGIATORE IRLANDESE, COLPISCE ANCORA! Stavolta è il turno di Wormwood, executive televisivo con uno strano segreto… è l’Anticristo, figlio del Diavolo! Conigli erotomani, papi degenerati, monaci killer, un barista con il naso a forma di pene… e l’Apocalisse! Che altro chiedere a Ennis?",img_mcrwo001isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/m5arm003isbn-it-cinque-allegri-ragazzi-morti-pack-amazon-carm-1-3.html,Cinque Allegri Ragazzi Morti Collection,cinqueallegriragazzimorticollection,2,m5arm003isbn,,16.0,15.2,09/03/2017,9,3,2017,Davide Toffolo,,144,17x26,Cinque Allegri Ragazzi morti #4/6,Cartonato,Colori,9788891226051.0,supernatural,"Gianni Boy, Sumo, Vasco, Mario, Sleepy. Cinque ragazzi, morti (o meglio, non morti), ma allegri nonostante tutto! Prosegue la raccolta in volume della riproposta a colori dello storico fumetto della star del rock e della graphic novel italiana Davide Toffolo. Cosa succederà ancora ai nostri protagonisti? Ma soprattutto, è proprio vero che non c’è una fine oltre alla fine?",img_m5arm003isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mprov001isbnr2-it-providence-panini-comics-100-hd-providence-n-1-di-3-li.html,Providence,providence,1,mprov001isbnr2,2.0,18.0,17.1,03/03/2017,3,3,2017,"Alan Moore, Jacen Burrows",,176,17x26,Providence #1/4,Cartonato,Colori,9788891226785.0,supernatural,"TORNA DISPONIBILE PER LA SECONDA VOLTA IN UN ANNO IL PRIMO VOLUME DELL’ACCLAMATA OPERA LOVECRAFTIANA! I critici l’hanno definito “Il Watchmen dell’horror”. Con Providence, Alan Moore e Jacen Burrows tornano a esplorare il mondo di H.P. Lovecraft! L’autore britannico si cimenta con il prequel-sequel del Neonomicon, Providence, ambientato nel 1919 e presentato come l’opera definitiva sul grande scrittore horror americano.",img_mprov001isbnr2,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mrumb001isbn-it-100-hd-rumble-100-hd-rumble-n-1.html,Rumble,rumble,1,mrumb001isbn,,15.0,14.25,15/12/2016,15,12,2016,"John Arcudi, James Harren",,144,17x26,Rumble #1/5,Cartonato,Colori,9788891224910.0,supernatural,"“Un Conan spaventapasseri combatte in una serie TV di Louis C.K. diretta da David Fincher”.
Una cittadina americana dovrà fare i conti con una spaventosa e bizzarra rivalità che dura da dieci milioni di anni in un fumetto che ridefinisce il fantasy urbano per il nuovo millennio. Dagli assi Arcudi e Harren (B.P.R.D.).",img_mrumb001isbn,Che colore ha l'oscurità?
Panini Comics,https://comics.panini.it/store/pub_ita_it/m5arm002isbn-it-cinque-allegri-ragazzi-morti-cinque-allegri-ragazzi-morti.html,Cinque Allegri Ragazzi Morti Collection,cinqueallegriragazzimorticollection,1,m5arm002isbn,,16.0,15.2,24/11/2016,24,11,2016,Davide Toffolo,,144,17x26,Cinque Allegri Ragazzi Morti #1/3,Cartonato,Colori,9788891224453.0,supernatural,"Per la prima volta in un volume cartonato, la saga della rock band non-morta più amata d’Italia, arricchita dai colori di Fabiola Ienne! Nel primo dei tre volumi che raccolgono le avventure dei Cinque Allegri Ragazzi Morti faremo la conoscenza di Gianni Boy, Sumo, Sleepy, Mario e Vasco e delle loro vite spericolate. Bacini e rock 'n' roll, garan- tisce Davide Toffolo!",img_m5arm002isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/m5arm010-it-cinque-allegri-ragazzi-morti.html,Cinque Allegri Ragazzi Morti,cinqueallegriragazzimorti,10,m5arm010,,3.5,3.33,24/11/2016,24,11,2016,Davide Toffolo,,48,17x26,Cinque Allegri Ragazzi Morti – Il ritorno 1 (di 3),Spillato,Colori,,supernatural,"Sono passati vent’anni, e dei Cinque Allegri Ragazzi Morti abbiamo perso le tracce. Ma i membri della band di non-morti adolescenti non possono morire, per cui… che fine hanno fatto? Il primo capitolo della trilogia inedita di Davide Toffolo, in una Milano fredda, notturna e ritmata da un’inquietante cumba…",img_m5arm010,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mcrav013isbn-it-crossed-100-panini-comics-crossed-n-11.html,Crossed + Cento,crossedcento,3,mcrav013isbn,,15.0,14.25,03/11/2016,3,11,2016,"Rafael Ortiz, Simon Spurrier",,152,17x26,Crossed +100 #13/18,Brossurato,Colori,9788891224101.0,supernatural,"Cento anni nel futuro, la minaccia degli scrociati è ancora più terribile di quanto lo sia oggi. Gli infettati dal terribile virus si sono infatti organizzati in una sorta di perversa società, e per tutti gli altri sopravvivere è diventato ancora più difficile. Ne sa qualcosa Future Taylor, la cui vita ha preso una piega sorprendente... Simon Spurrier chiude nel sangue la distopia ideata da Alan Moore basandosi sull'universo narrativo ideato da Garth Ennis: tre fuoriclasse per una storia che non dimenticherete facilmente!",img_mcrav013isbn,Un oscuro scrutare
